age;gender;education_level;government_region;W8wave5;W8wave6;W8wave7;w1rwa11;w1rwa21;w1rwa31;w1wing1a;w1EQUALITY1;w2UKparty1;w2UKparty2;w2UKparty3;w2trdegl5;w2trdegl7;w2trdegl8;w2trdegl9;w2efftrst1;w2efftrst2;w2efftrst3;w2efftrst4;w2efftrst5;w2efftrst6;w2efftrst14;w2efftrst15;w2efftrst16;w2efftrst18;w2natid1;w2natid2;w2natid3;w2natid4;w2eupan1;w2eupan2;w2eupan3;w2eupan4;w2eupan5;w2eupan6;w2eupan7;w2eupan8;w2eupan9;w2eupan10;w5econ1;w5econ2;w5econp1;w5econp2;w5EUref1;w6econ1;w6econ2;w6econp1;w6econp2;w6EUref1;w7cgreed;w7banks;w7EUref1;Weight_wave10;w10econ1;w10econ2;w10econp1;w10econp2;w10EUref1
36;Female;City and Guild certificate;North West;.7634324196714369;;;Agree;Agree;Neither agree nor disagree;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Don't know;Stayed the same;Get a little better;Don't know;2;;;;;;;;;;;;;;
29;Male;University or CNAA first degree (eg BA, B.Sc, B.Ed);East of England;;;;Strongly agree;Strongly agree;Strongly agree;7;6;;No-none;;Negative effect;Positive effect;Positive effect;Positive effect;Strongly agree;Strongly agree;Disagree;Agree;Strongly agree;Strongly disagree;4;5;3;5;Neither unimportant nor important;Very well;Rarely;Very important;2;2;1;2;4;1;2;1;1;1;;;;;;;;;;;;;;;;;;;
57;Female;Other technical, professional or higher qualification;Scotland;1.329.306.866.533.180;1.268.030.747.120.430;126.554.858.233.685;Agree;Agree;Agree;2;6;;;Labour;Negative effect;No effect;No effect;No effect;Agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;3;3;4;3;Neither unimportant nor important;Not very well;Sometimes;Neither unimportant nor important;4;2;4;3;4;4;3;4;4;3;Got a little worse;Stayed the same;Stay the same;Get a little worse;1;Gotten a little worse;Gotten a little worse;Get a little worse;Stay the same;1;Agree;Agree;1;;;;;;
33;Female;CSE grade 1, GCE O level, GCSE, School Certificate;Yorkshire and the Humber;.7634324196714369;.8628779147093726;.8741075532966758;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little worse;Got a little better;Stay the same;Don't know;2;Don't know;Gotten a little better;Get a little worse;Don't know;2;Strongly agree;Neither agree nor disagree;I would not vote;;;;;;
53;Female;Clerical and commercial;East Midlands;.9449808006366895;.948865909519103;.9226153139260336;Agree;Strongly agree;Agree;7;4;;Conservative;;Negative effect;Positive effect;No effect;Positive effect;Agree;Agree;Disagree;Agree;Neither agree nor disagree;Agree;4;2;2;4;Very important;Extremely well;Always;Extremely important;5;2;2;2;2;2;2;2;3;1;Got a little worse;Got a little worse;Get a little worse;Get a little worse;3;Gotten a little better;Gotten a little worse;Get a little better;Stay the same;3;Strongly agree;Strongly agree;3;1.002.902.673.857.010;Got a little better;Stayed the same;Get a little better;Get a little better;3
39;Female;University or CNAA higher degree (eg M.Sc, Ph.D);Scotland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;Female;CSE grade 1, GCE O level, GCSE, School Certificate;London;1.361.448.051.891.110;1.177.218.166.798.630;1.122.822.248.075.500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little worse;Got a little worse;Get a little worse;Get a little worse;3;Gotten a little worse;Gotten a little worse;Get a little worse;Get a little worse;3;Agree;Strongly agree;3;1.301.754.856.443.900;Stayed the same;Got a little worse;Get a little worse;Get a little worse;3
67;Male;onc;East Midlands;.4710132629110049;.4458562802233915;.4303753694019103;Strongly agree;Strongly agree;Agree;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stayed the same;Stayed the same;Stay the same;Get a little better;3;Gotten a little better;Stayed the same;Stay the same;Get a little better;3;Agree;Agree;3;.7934288496642697;Got a little better;Stayed the same;Stay the same;Get a little better;3
81;Male;CSE grade 1, GCE O level, GCSE, School Certificate;Wales;;;;Agree;Agree;Neither agree nor disagree;6;4;Conservative;;;Negative effect;Negative effect;Negative effect;Negative effect;Strongly disagree;Disagree;Agree;Neither agree nor disagree;Strongly disagree;Agree;4;5;4;4;Very unimportant;Very well;Quite Often;Very unimportant;4;3;4;2;4;2;4;2;3;2;;;;;;;;;;;;;;;;;;;
35;Male;CSE grade 1, GCE O level, GCSE, School Certificate;Wales;1.468.879.110.268.780;1.606.522.841.839.170;1.689.345.818.508.250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a little better;Stayed the same;Stay the same;Get a little better;2;Stayed the same;Stayed the same;Stay the same;Get a little better;2;Strongly agree;Strongly agree;2;;;;;;
68;Female;Teaching qualification (not degree);North West;;;;Strongly agree;Strongly agree;Strongly agree;5;5;Don't know;;;No effect;Negative effect;No effect;No effect;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;3;3;3;3;Extremely important;Very well;Always;Extremely important;3;3;3;3;3;3;3;3;3;3;;;;;;;;;;;;;;;;;;;
68;Female;University diploma;Yorkshire and the Humber;.9699237003977355;.8806027677715361;.8430329506493653;Agree;Agree;Neither agree nor disagree;7;5;Conservative;;;Negative effect;No effect;No effect;Negative effect;Neither agree nor disagree;Agree;Disagree;Agree;Neither agree nor disagree;Disagree;3;4;2;4;Very important;Very well;Always;Very important;4;2;4;2;4;2;3;2;2;2;Got a little better;Stayed the same;Get a little better;Get a little better;3;Gotten a little better;Gotten a little better;Get a little better;Get a little better;3;Agree;Agree;3;;;;;;
43;Female;GCE A level or Higher Certificate;Yorkshire and the Humber;;;;Strongly disagree;Strongly agree;Strongly disagree;3;7 -  Government should do more to reduce income inequality.;;Labour;;Negative effect;Positive effect;No effect;Negative effect;Agree;Agree;Agree;Agree;Agree;Agree;4;4;4;5;Extremely important;Extremely well;Always;Extremely important;1;1;1;1;4;1;4;1;1;1;;;;;;;;;;;;;;;;;;;
55;Male;Other technical, professional or higher qualification;Scotland;.8812637621742078;.9669858886113076;.972200561566363;Strongly agree;Strongly agree;Strongly agree;10;1 - Government should get out of the business of promoting income equality.;Conservative;;;No effect;No effect;No effect;No effect;Strongly agree;Strongly agree;Strongly disagree;Strongly agree;Strongly agree;Strongly disagree;5;5;5;5;Very important;Not very well;Always;Extremely important;4;2;2;5;5;2;5;5;5;2;Got a little better;Got a lot worse;Get a little better;Get a lot better;1;Gotten a little better;Gotten a little better;Get a lot better;Get a lot better;1;Disagree;Disagree;2;.8305497905407718;Got a lot better;Got a little better;Get a little better;Get a little better;2
33;Male;University or CNAA first degree (eg BA, B.Sc, B.Ed);North West;1.559.937.473.730.720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stayed the same;Stayed the same;Stay the same;Stay the same;2;;;;;;;;;;;;;;
47;Male;University or CNAA first degree (eg BA, B.Sc, B.Ed);Scotland;.3157980764864085;.3366418590805952;.3450797309037704;Agree;Agree;Agree;4;6;;Labour;;Negative effect;Negative effect;Negative effect;Negative effect;Agree;Agree;Strongly disagree;Agree;Strongly agree;Disagree;3;2;2;5;Not important at all;Not at all;Never;Not important at all;2;1;1;1;2;2;3;4;4;1;Got a little worse;Got a little worse;Get a little worse;Get a little worse;1;Stayed the same;Gotten a lot worse;Get a little better;Get a little better;1;Strongly agree;Strongly agree;1;.5960006898982606;Stayed the same;Stayed the same;Stay the same;Stay the same;1
46;Female;Other technical, professional or higher qualification;West Midlands;;;;Neither agree nor disagree;Agree;Agree;7;2;Conservative;;;Negative effect;No effect;Negative effect;No effect;Agree;Strongly agree;Disagree;Strongly agree;Agree;Strongly disagree;4;4;3;4;Neither unimportant nor important;Not very well;Always;Neither unimportant nor important;4;4;5;2;4;3;2;4;5;4;;;;;;;;;;;;;;;;;;;
60;Female;Other technical, professional or higher qualification;South West;.896336956961064;.8116963507033329;.7889374928005333;Agree;Agree;Agree;8;4;;;Conservative;Negative effect;No effect;No effect;Negative effect;Agree;Agree;Disagree;Agree;Disagree;Disagree;4;4;4;4;Very important;Extremely well;Always;Extremely important;2;3;3;2;4;4;2;2;3;1;Got a little better;Got a little better;Get a little better;Get a little better;3;Gotten a little better;Gotten a little better;Get a little better;Get a little better;1;Strongly agree;Strongly agree;3;.7035159550929587;Got a little better;Got a little better;Get a little better;Get a little better;3
71;Male;No formal qualifications;East of England;;;;Strongly agree;Strongly agree;Strongly agree;8;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;Male;University or CNAA first degree (eg BA, B.Sc, B.Ed);Wales;1.146.639.757.432.000;1.063.118.113.980.680;1.081.315.121.760.560;Agree;Neither agree nor disagree;Agree;5;4;Liberal Democrat;;;Negative effect;Negative effect;Positive effect;Negative effect;Agree;Agree;Strongly disagree;Agree;Disagree;Strongly disagree;5;4;5;5;Very important;Extremely well;Always;Extremely important;2;2;1;3;3;2;2;1;2;1;Got a little worse;Got a little worse;Get a little worse;Get a little worse;1;Stayed the same;Gotten a little worse;Get a little worse;Stay the same;1;Strongly agree;Agree;1;;;;;;
65;Male;CSE grade 1, GCE O level, GCSE, School Certificate;North West;;;;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;Male;Teaching qualification (not degree);Wales;.6979092968193421;;;Strongly agree;Strongly agree;Strongly agree;5;4;;Plaid Cymru;;Positive effect;Positive effect;Positive effect;Positive effect;Agree;Agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Agree;4;4;4;5;Extremely important;Extremely well;Don’t know;Extremely important;5;3;5;5;5;5;5;5;3;3;Stayed the same;Got a little worse;Get a little worse;Get a little worse;3;;;;;;;;;;;;;;
47;Female;University diploma;Wales;.8329753511257217;.7953233435434816;;Disagree;Agree;Strongly disagree;5;7 -  Government should do more to reduce income inequality.;;Labour;;Negative effect;Don’t know;Don’t know;Positive effect;Neither agree nor disagree;Strongly agree;Agree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;4;4;4;5;Neither unimportant nor important;Extremely well;Don’t know;Very important;3;1;3;4;4;1;3;1;3;1;Got a little worse;Got a little worse;Get a little worse;Get a little worse;1;Gotten a little worse;Gotten a little worse;Get a little worse;Get a little worse;2;;;;.9114859250038986;Stayed the same;Stayed the same;Get a lot worse;Get a little worse;2
71;Male;No formal qualifications;Wales;1.490.550.017.518.140;;;Agree;Agree;Agree;5;3;Labour;;;No effect;No effect;Negative effect;No effect;Agree;Agree;Agree;Agree;Neither agree nor disagree;Neither agree nor disagree;4;4;2;4;Very important;Extremely well;Sometimes;Extremely important;5;4;5;5;5;4;5;5;5;2;Got a little worse;Got a little worse;Stay the same;Get a little better;3;;;;;;;;;;;;;;
61;Male;Teaching qualification (not degree);Wales;.859684165386855;.8621380584347477;.8351934624088674;Agree;Strongly disagree;Strongly disagree;2;7 -  Government should do more to reduce income inequality.;Labour;;;Negative effect;Negative effect;Negative effect;Negative effect;Agree;Strongly agree;Disagree;Agree;Agree;Disagree;2;2;3;4;Not important at all;Not very well;Always;Not important at all;1;2;1;2;2;1;2;1;1;1;Got a lot worse;Got a little worse;Get a little worse;Get a lot worse;1;Gotten a little worse;Gotten a little worse;Get a little worse;Get a little worse;1;Strongly agree;Strongly agree;1;.8819775300456288;Got a lot worse;Got a little worse;Get a little worse;Get a little worse;1
64;Female;CSE grade 1, GCE O level, GCSE, School Certificate;North West;.3086327628524886;.2864197346893085;.280450753985697;Strongly agree;Strongly agree;Strongly agree;5;6;;Green;;Negative effect;Negative effect;Negative effect;Negative effect;Agree;Agree;Disagree;Agree;Agree;Disagree;4;5;4;4;Extremely important;Extremely well;Always;Extremely important;5;5;5;5;5;5;5;5;5;4;Got a lot worse;Got a lot worse;Get a little worse;Get a lot worse;3;Gotten a lot worse;Gotten a lot worse;Get a lot worse;Get a lot worse;3;Agree;Strongly agree;3;.4381940018399223;Got a lot worse;Got a lot worse;Get a lot worse;Get a lot worse;3
67;Male;University diploma;Scotland;;;;Strongly agree;Agree;Strongly disagree;7;3;;Conservative;;Negative effect;Negative effect;Negative effect;No effect;Neither agree nor disagree;Strongly agree;Disagree;Strongly agree;Neither agree nor disagree;Disagree;2;2;4;4;Very important;Very well;Quite Often;Very important;4;2;3;2;3;2;2;3;3;2;;;;;;;;;;;;;;;;;;;
72;Female;Clerical and commercial;Wales;.8347167006176773;.7411172306019258;.7301343533670044;Agree;Agree;Disagree;5;3;;Don't know;;Negative effect;Negative effect;No effect;Don’t know;Strongly disagree;Strongly disagree;Agree;Strongly disagree;Strongly disagree;Agree;3;4;4;4;Extremely important;Extremely well;Always;Extremely important;5;4;3;3;4;3;4;2;5;3;Stayed the same;Stayed the same;Stay the same;Stay the same;3;Stayed the same;Stayed the same;Stay the same;Stay the same;3;Strongly agree;Strongly agree;3;;;;;;
61;Female;University or CNAA higher degree (eg M.Sc, Ph.D);Scotland;111.357.309.061.893;.8759601401895534;.8860838826010805;Neither agree nor disagree;Agree;Strongly disagree;3;6;;;Liberal Democrat;Negative effect;Don’t know;No effect;Negative effect;Neither agree nor disagree;Agree;Disagree;Agree;Neither agree nor disagree;Strongly disagree;4;5;4;5;Neither unimportant nor important;Not very well;Always;Neither unimportant nor important;5;3;3;4;5;4;4;1;3;1;Stayed the same;Stayed the same;Get a little better;;1;Stayed the same;Gotten a little better;Stay the same;Stay the same;1;Strongly agree;Strongly agree;1;.8344613133515559;Stayed the same;Stayed the same;Stay the same;Stay the same;1
50;Male;GCE A level or Higher Certificate;Wales;;;;Strongly agree;Strongly agree;Agree;4;5;;;Labour;Don’t know;Don’t know;Don’t know;Don’t know;Don’t Know;Agree;Disagree;Agree;Neither agree nor disagree;Disagree;4;5;5;5;Not important at all;Extremely well;Always;Not important at all;2;5;3;2;5;2;5;3;3;2;;;;;;;;;;;;;;;;;;;
42;Male;GCE A level or Higher Certificate;London;;;;Strongly agree;Strongly agree;Strongly agree;7;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;Male;CSE grade 1, GCE O level, GCSE, School Certificate;North West;1.403.253.531.798.270;1.231.567.133.010.920;1.182.091.564.753.870;Strongly agree;Strongly agree;Strongly agree;6;6;Labour;;;No effect;Positive effect;Negative effect;Positive effect;Neither agree nor disagree;Agree;Disagree;Agree;Agree;Disagree;4;5;5;5;Extremely important;Extremely well;Always;Extremely important;4;2;3;2;4;3;2;2;3;2;Got a little better;Got a little better;Stay the same;Stay the same;1;Gotten a little better;Gotten a little better;Stay the same;Stay the same;3;Strongly agree;Strongly agree;3;1.555.230.630.460.200;Stayed the same;Got a little better;Stay the same;Stay the same;1
53;Male;Other technical, professional or higher qualification;Scotland;;;;Agree;Disagree;Disagree;6;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;Female;University or CNAA first degree (eg BA, B.Sc, B.Ed);North West;.8846129377367543;.9024401890957361;.8818519752406111;Agree;Neither agree nor disagree;Strongly disagree;1;7 -  Government should do more to reduce income inequality.;;Labour;;Negative effect;Positive effect;Negative effect;Positive effect;Neither agree nor disagree;Agree;Strongly disagree;Strongly agree;Agree;Disagree;4;5;5;5;Very important;Very well;Sometimes;Very important;1;2;4;4;5;1;3;2;4;2;Got a lot worse;Got a lot worse;Get a lot worse;Get a lot worse;1;Gotten a lot worse;Gotten a lot worse;Get a lot worse;Get a lot worse;1;Strongly agree;Strongly agree;1;.8236697474154884;Got a lot worse;Got a lot worse;Get a lot worse;Get a lot worse;1
65;Female;Clerical and commercial;South East;.8195368574299889;.6652679813799077;.6522605159183696;Agree;Strongly agree;Agree;5;4;;;Conservative;Don’t know;Don’t know;No effect;Don’t know;Disagree;Neither agree nor disagree;Agree;Neither agree nor disagree;Strongly disagree;Agree;3;4;5;5;Extremely important;Very well;Always;Very important;5;2;5;4;4;5;4;3;4;2;Got a little better;Got a little better;Stay the same;Stay the same;3;Stayed the same;Stayed the same;Stay the same;Stay the same;3;Strongly agree;Strongly agree;3;.5498191587283399;Got a little better;Stayed the same;Stay the same;Don't know;3
66;Male;Recognized trade apprenticeship completed;Wales;.6434523986465573;.5558564429377506;.5675008611476849;Strongly agree;Strongly agree;Agree;4;3;;United Kingdom Independence Party (UKIP);;Negative effect;Negative effect;Negative effect;Negative effect;Neither agree nor disagree;Agree;Disagree;Agree;Neither agree nor disagree;Strongly agree;2;3;4;4;Extremely important;Extremely well;Always;Extremely important;4;4;5;4;5;4;5;5;4;2;Got a lot worse;Got a little worse;Get a little worse;Get a little worse;3;Gotten a little worse;Gotten a little worse;Get a little worse;Get a little worse;3;Strongly agree;Strongly agree;3;;;;;;
35;Female;University diploma;Wales;.9033070386532365;1.223.196.443.484.140;1.325.303.694.605.930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Got a lot worse;Got a little worse;Get a little worse;Get a little worse;1;Gotten a little worse;Stayed the same;Stay the same;Stay the same;1;Strongly agree;Strongly agree;1;1.804.800.710.422.770;Got a lot worse;Stayed the same;Stay the same;Stay the same;1
48;Male;Teaching qualification (not degree);Wales;;;;Agree;Agree;Agree;5;4;No-none;;;No effect;No effect;No effect;No effect;Agree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;Neither agree nor disagree;4;4;4;4;Very important;Very well;Don’t know;Very important;4;4;4;3;4;4;4;4;4;3;;;;;;;;;;;;;;;;;;;
